adj_polaridade_positiva,pont_repetida,entidade_nomeada,disparadores,expressoes,letras_repetidas,palavras_repetidas,aspas,intensificadores,modificadores,liwc,rotulo,sentenca
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Falaste por mim eduardo
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Como se tudo o que ela fez de ilegal não é considerado muito mais que golpista.
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,A falta de vergonha na cara destas pessoas é humilhante.
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,É isso aí!
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assino em baixo.
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Parabéns, caro Eduardo!"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Conceituastes muitíssimo bem!
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eu gostaria de me lembrar onde e quando foi que eu ouvi essa frase.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,Faça um plebiscito e verá o que a população pensa de você agora.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Você enganou o povo Brasileiro.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mentiu na campanha.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,"Estou sofrendo, mas em paz com minha consciência porque NÃO VOTEI EM VOCÊ."
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Nossa!
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Onde estava quando ocorreu o desastre ambiental de Mariana?!
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Nada de novo que se possa acrescentar.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Ela nunca teve liderança alguma, tendo sido usada pelo seu criador para proveito pessoal."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,É cúmplice ao permitir que alguns saqueassem o país sem nada fazer para impedir o desmonte da economia .
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Liderança é coisa séria... a Marina deveria se preocupar em explicar o porque de ter apoiado no 2° turno um candidato citado duas vezes pelos delatores da lava jato como beneficiário de propinas na petrobrás e em Furnas... que não é investigado... deveria explicar as acusações também da lava jato sobre EC, seu candidato a presidencia...."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Deveria no mínimo pedir a lava jato para todos os partidos antes que venham as novas eleições e o brasileiro se veja obrigado a escolher um candidato não inves
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,O que o ressentimento não faz com a pessoal?!
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,E isso a Dilma não é.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Mas temos de reconhecer que desta vez mostrou discernimento ao fazer uma boa síntese da situação.
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Para mim ela só demonstrou ressentimento e inveja.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O problema se chama: Foro de São Paulo.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Qual a posição desta senhora sobre esta organização?
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Nunca teve!
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,Humm...
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Nunca teve.
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,"Engano seu, quem manda no congresso há muito tempo é o cunha."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Saiu das sombras para tentar defender a quadrilha e se deu mal.
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Complicada ....
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,lé com cré ou não conhece as leis .
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"- Vamos pesquisar as biografias e ver o que estes tais fazem de natureza prática, o que trabalham e o que produzem positivamente para a nação..."
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,se é que sabem trabalhar e se é que já produziram algo positivo..(...)
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não tem nada a ver caro leitor.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"O seu Cunha sabe trabalhar, é trabalhador, mas trabalha só para o mal, contribui para o país?"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Ou somente se aproveita ?
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Retrógrada é ela mesmo.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Essa mulher ainda é ouvida!
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,Ah!!
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,Tem paciência!!!
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Esta aí é fã de ditadores, não existe nada mais retrógrado do que apoiar ditaduras."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Num governo parlamentarista, isto seria facilmente resolvido."
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bastaria o congresso destituir o atual e nomear outro presidente.
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Parlamentarismo já
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1 - O que a filha achou do Governo do pai no pobre Rio Grande do Sul.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2 - O que acha dos governos bolivarianos na América Latina.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pior que governo do Sartori ninguem.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sabemos que o Cunha, Renan e Temer são cumplices desse governo."
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Agora o que me espanta é que a Luciana não menciona nunca as culpas que envolvem o PT e o Lula.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Duas perguntas que o entrevistador poderia ter perguntado:
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,o que a Luciana achou do governo do seu pai no Rio Grande do Sul?
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"O que ela acha dos governos Bolivarianos na América do Sul tais como, Venezuela, Argentina, Equador, etc."
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"À semelhança de Marina Silva (seus partidos ainda unir-se-ão) proferiu posicionamentos tolos, insípidos (esperados, porém) diante da desastrosa governança brasileira, já tão rica em indigência de ideias."
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"Reacionários, pois!"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Muito lúcida essa moça.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,"É pena que defenda um socialismo utópico, não científico."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,"Mas pelas manifestações dos Kochinhas, aqui, e de outros fascistas, ela merece todo apoio."
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,Comunista bom é comunista morto!!!
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"Quem curte, Venezuela e Cuba, não tem moral para falar de democracia."
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,O cinismo leva pessoas a apoiar ditadores se fazerem de democratas.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,De qual tipo você esta falando?
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Vá ver nos EUA se a população se sente em um regime opressor.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,"Cuba e Venezuela são mais democráticas que os EUA, fique sabendo."
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"Coitada de Porto Alegre, que consiga escapar desta política!!!"
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Coitada de Sao Paulo que nao conseguiu escapar dos Maluf, Marin, etc, isso sim!"
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"Olha, eu não concordo com tudo o que ela falou, mas adorei a frase . . . com o Congresso nacional presidido por um bandido, como Eduardo Cunha. . ."
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Luciana Genro é a cara do atraso, defende ditaduras e idolatra ditadores assassinos, ela e seu papai que quebrou o Rio Grande do Sul falam de pobreza, mas adoram uma vida cheia luxo, nababesca, representam a podridão e a alienação raivosa que está levando o país ao caos."
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,"Ótima entrevista, o que se observa pela quantidade de comentários raivosos: centra-se na pessoa e ignora-se as idéias defendidas, as quais, vejam só, partem do bom senso, mas que contrariam interesses de grupos poderosos e da ideologia dominante."
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Quais ideias?
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Quem não tem capacidade de discutir ideias discute pessoas.
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,Ó na carruagem do ritmo de candidata Mainha do BR.
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,* OBS. Repito.
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,Se essa galera do desgov.br ( toda galera incluídos mestres ) trabalhasse numa estatal chinesa pegaria Prisão ## Perpétua ##
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,É verdade.
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Retroagiu ao tempo em que os mesmos juristas que condenam o impeachment hoje forma signatários de uma solicitação de impeachment contra FHC.
